beta,slope,Q_slow,Q_fast,ΔQ,w_slow,w_fast,ratio,dominant,crit_slope_dQ0,crit_slope_ratio05
8.25,0.06060606060606055,0.03125,0.13939393939393938,0.10814393939393938,1.2940961528463732,3.158192909689767,0.7093413894134668,fast,,
8.25,0.08484848484848495,0.03125,0.15515151515151523,0.12390151515151523,1.2940961528463732,3.596639725569284,0.735398478875618,fast,,
8.25,0.10909090909090913,0.03125,0.17090909090909095,0.13965909090909095,1.2940961528463732,4.095955404071177,0.7599102459074737,fast,,
8.25,0.1333333333333333,0.03125,0.18666666666666665,0.15541666666666665,1.2940961528463732,4.664590270988125,0.7828219072461939,fast,,
8.25,0.1575757575757577,0.03125,0.2024242424242425,0.1711742424242425,1.2940961528463732,5.3121677971811705,0.8041107405584396,fast,,
8.25,0.18181818181818188,0.03125,0.21818181818181823,0.18693181818181823,1.2940961528463732,6.049647464412947,0.8237824983697717,fast,,
8.25,0.20606060606060606,0.03125,0.23393939393939395,0.20268939393939395,1.2940961528463732,6.889510241581294,0.8418672538151956,fast,,
8.25,0.23030303030303045,0.03125,0.2496969696969698,0.2184469696969698,1.2940961528463732,7.845969810318456,0.8584150094691132,fast,,
8.25,0.25454545454545463,0.03125,0.2654545454545455,0.2342045454545455,1.2940961528463732,8.935213114698753,0.8734913454076322,fast,,
8.25,0.2787878787878788,0.03125,0.28121212121212125,0.24996212121212125,1.2940961528463732,10.175674306073338,0.8871733172445494,fast,,
8.25,0.303030303030303,0.03125,0.29696969696969694,0.26571969696969694,1.2940961528463732,11.588346719223386,0.899545748760735,fast,,
8.25,0.3272727272727274,0.03125,0.3127272727272728,0.2814772727272728,1.2940961528463732,13.197138159658364,0.9106980037076845,fast,,
8.25,0.35151515151515156,0.03125,0.3284848484848485,0.2972348484848485,1.2940961528463732,15.029275514875401,0.9207212713654405,fast,,
8.25,0.37575757575757573,0.03125,0.34424242424242424,0.31299242424242424,1.2940961528463732,17.115765537145876,0.9297063620228145,fast,,
8.25,0.40000000000000013,0.03125,0.3600000000000001,0.3287500000000001,1.2940961528463732,19.49191959603113,0.9377419815090703,fast,,
8.25,0.4242424242424243,0.03125,0.37575757575757585,0.34450757575757585,1.2940961528463732,22.197951281441647,0.9449134369208891,fast,,
8.25,0.4484848484848485,0.03125,0.3915151515151515,0.3602651515151515,1.2940961528463732,25.279656970962883,0.9513017168927146,fast,,
8.25,0.47272727272727266,0.03125,0.40727272727272723,0.37602272727272723,1.2940961528463732,28.78919087924266,0.9569828871603694,fast,,
8.25,0.49696969696969706,0.03125,0.4230303030303031,0.3917803030303031,1.2940961528463732,32.78594770623191,0.9620277439137846,fast,,
8.25,0.5212121212121212,0.03125,0.43878787878787884,0.40753787878787884,1.2940961528463732,37.33756782205367,0.9665016719526455,fast,,
8.25,0.5454545454545454,0.03125,0.4545454545454546,0.4232954545454546,1.2940961528463732,42.521082000062805,0.9704646607088953,fast,,
8.25,0.5696969696969698,0.03125,0.47030303030303044,0.43905303030303044,1.2940961528463732,48.42421507134524,0.9739714378670067,fast,,
8.25,0.593939393939394,0.03125,0.4860606060606061,0.4548106060606061,1.2940961528463732,55.1468705634638,0.9770716869654111,fast,,
8.25,0.6181818181818182,0.03125,0.5018181818181818,0.47056818181818183,1.2940961528463732,62.80282144920165,0.9798103215995363,fast,,
8.25,0.6424242424242426,0.03125,0.5175757575757577,0.4863257575757577,1.2940961528463732,71.52163561921932,0.9822277944428647,fast,,
8.25,0.6666666666666667,0.03125,0.5333333333333334,0.5020833333333334,1.2940961528463732,81.45086866496821,0.9843604241575825,fast,,
8.25,0.6909090909090909,0.03125,0.5490909090909091,0.5178409090909091,1.2940961528463732,92.75856108211177,0.9862407273660166,fast,,
8.25,0.7151515151515151,0.03125,0.5648484848484848,0.5335984848484848,1.2940961528463732,105.63608215665951,0.9878977462367952,fast,,
8.25,0.7393939393939395,0.03125,0.5806060606060607,0.5493560606060607,1.2940961528463732,120.30136866321558,0.9893573649740641,fast,,
8.25,0.7636363636363637,0.03125,0.5963636363636364,0.5651136363636364,1.2940961528463732,137.0026131864691,0.9906426106663806,fast,,
8.25,0.7878787878787878,0.03125,0.6121212121212121,0.5808712121212121,1.2940961528463732,156.02246448639497,0.9917739356391474,fast,,
8.25,0.8121212121212122,0.03125,0.6278787878787879,0.5966287878787879,1.2940961528463732,177.68281099336454,0.9927694797419356,fast,,
8.25,0.8363636363636362,0.03125,0.6436363636363636,0.6123863636363636,1.2940961528463732,202.35022838814749,0.9936453119635756,fast,,
8.25,0.8606060606060606,0.03125,0.6593939393939394,0.6281439393939394,1.2940961528463732,230.44218346064218,0.9944156514681051,fast,,
8.25,0.884848484848485,0.03125,0.6751515151515153,0.6439015151515153,1.2940961528463732,262.43409924027924,0.9950930686386515,fast,,
8.25,0.909090909090909,0.03125,0.6909090909090908,0.6596590909090908,1.2940961528463732,298.86740096706,0.9956886670500268,fast,,
8.25,0.9333333333333333,0.03125,0.7066666666666667,0.6754166666666667,1.2940961528463732,340.3586790717487,0.9962122475018808,fast,,
8.25,0.9575757575757577,0.03125,0.7224242424242425,0.6911742424242425,1.2940961528463732,387.61012423778374,0.9966724553630544,fast,,
8.25,0.9818181818181817,0.03125,0.738181818181818,0.706931818181818,1.2940961528463732,441.42141114597024,0.9970769125284493,fast,,
8.25,1.006060606060606,0.03125,0.753939393939394,0.722689393939394,1.2940961528463732,502.70323202023934,0.9974323352912658,fast,,
8.25,1.0303030303030305,0.03125,0.7696969696969699,0.7384469696969699,1.2940961528463732,572.4927090136719,0.9977446394005683,fast,,
8.25,1.0545454545454545,0.03125,0.7854545454545454,0.7542045454545454,1.2940961528463732,651.9709462711719,0.9980190335180887,fast,,
8.25,1.0787878787878789,0.03125,0.8012121212121213,0.7699621212121213,1.2940961528463732,742.4830187166231,0.9982601022174856,fast,,
8.25,1.1030303030303032,0.03125,0.8169696969696971,0.7857196969696971,1.2940961528463732,845.5607358510375,0.9984718795902904,fast,,
8.25,1.1272727272727272,0.03125,0.8327272727272726,0.8014772727272726,1.2940961528463732,962.9485658120128,0.9986579144401169,fast,,
8.25,1.1515151515151516,0.03125,0.8484848484848485,0.8172348484848485,1.2940961528463732,1096.6331584284585,0.9988213279637185,fast,,
8.25,1.175757575757576,0.03125,0.8642424242424244,0.8329924242424244,1.2940961528463732,1248.8769669132564,0.9989648647364525,fast,,
8.25,1.2,0.03125,0.88,0.84875,1.2940961528463732,1422.2565372011795,0.9990909377422021,fast,,
8.25,summary,,,,,,,,-0.10576923076923077,-0.10576630114392443
8.5,-1.2,0.03125,-0.68,-0.71125,1.3042458747676378,0.0030887154082367687,0.0023626051291286087,slow,,
8.5,-1.1757575757575758,0.03125,-0.6642424242424243,-0.6954924242424243,1.3042458747676378,0.003531400988915631,0.002700307655118647,slow,,
8.5,-1.1515151515151514,0.03125,-0.6484848484848484,-0.6797348484848484,1.3042458747676378,0.004037533827577016,0.003086130880397212,slow,,
8.5,-1.1272727272727272,0.03125,-0.6327272727272727,-0.6639772727272727,1.3042458747676378,0.004616207408899879,0.0035268860422814595,slow,,
8.5,-1.103030303030303,0.03125,-0.6169696969696971,-0.6482196969696971,1.3042458747676378,0.005277818527843811,0.00403033450625236,slow,,
8.5,-1.0787878787878786,0.03125,-0.6012121212121212,-0.6324621212121212,1.3042458747676378,0.006034254084672914,0.0046053160326550826,slow,,
8.5,-1.0545454545454545,0.03125,-0.5854545454545454,-0.6167045454545454,1.3042458747676378,0.006899104652100929,0.0052618930479787236,slow,,
8.5,-1.0303030303030303,0.03125,-0.5696969696969697,-0.6009469696969697,1.3042458747676378,0.007887908651632575,0.006011512508334012,slow,,
8.5,-1.006060606060606,0.03125,-0.5539393939393941,-0.5851893939393941,1.3042458747676378,0.009018431526118812,0.0068671869652578,slow,,
8.5,-0.9818181818181818,0.03125,-0.5381818181818182,-0.5694318181818182,1.3042458747676378,0.010310984924306947,0.00784369641243456,slow,,
8.5,-0.9575757575757575,0.03125,-0.5224242424242425,-0.5536742424242425,1.3042458747676378,0.01178879163204553,0.008957812383693881,slow,,
8.5,-0.9333333333333333,0.03125,-0.5066666666666667,-0.5379166666666667,1.3042458747676378,0.013478402806716167,0.010228545558504089,slow,,
8.5,-0.9090909090909091,0.03125,-0.49090909090909096,-0.522159090909091,1.3042458747676378,0.015410175011174754,0.01167741777394015,slow,,
8.5,-0.8848484848484848,0.03125,-0.4751515151515151,-0.5064015151515151,1.3042458747676378,0.017618815617879008,0.013328758795077996,slow,,
8.5,-0.8606060606060606,0.03125,-0.45939393939393947,-0.49064393939393947,1.3042458747676378,0.020144006382257978,0.015210027401272525,slow,,
8.5,-0.8363636363636363,0.03125,-0.4436363636363636,-0.4748863636363636,1.3042458747676378,0.023031116388815456,0.017352155233813327,slow,,
8.5,-0.812121212121212,0.03125,-0.42787878787878786,-0.45912878787878786,1.3042458747676378,0.026332017179181724,0.019789910337871572,slow,,
8.5,-0.7878787878787878,0.03125,-0.4121212121212121,-0.4433712121212121,1.3042458747676378,0.030106014707191684,0.022562275322322006,slow,,
8.5,-0.7636363636363637,0.03125,-0.39636363636363636,-0.42761363636363636,1.3042458747676378,0.03442091486504976,0.025712832447643226,slow,,
8.5,-0.7393939393939393,0.03125,-0.3806060606060605,-0.4118560606060605,1.3042458747676378,0.03935424172446117,0.029290144620713564,slow,,
8.5,-0.7151515151515151,0.03125,-0.36484848484848487,-0.39609848484848487,1.3042458747676378,0.044994630380376405,0.033348117113813164,slow,,
8.5,-0.6909090909090909,0.03125,-0.3490909090909091,-0.3803409090909091,1.3042458747676378,0.05144341942201181,0.03794631973748942,slow,,
8.5,-0.6666666666666666,0.03125,-0.33333333333333337,-0.36458333333333337,1.3042458747676378,0.05881647164242988,0.04315024312522192,slow,,
8.5,-0.6424242424242423,0.03125,-0.3175757575757575,-0.3488257575757575,1.3042458747676378,0.06724625569863554,0.04903145574431658,slow,,
8.5,-0.6181818181818182,0.03125,-0.30181818181818176,-0.33306818181818176,1.3042458747676378,0.07688422612253538,0.05566762035885075,slow,,
8.5,-0.5939393939393939,0.03125,-0.286060606060606,-0.317310606060606,1.3042458747676378,0.08790354444345803,0.06314232023547536,slow,,
8.5,-0.5696969696969697,0.03125,-0.27030303030303027,-0.30155303030303027,1.3042458747676378,0.10050219031154618,0.07154463694234098,slow,,
8.5,-0.5454545454545454,0.03125,-0.2545454545454545,-0.2857954545454545,1.3042458747676378,0.11490651851832082,0.08096841400680159,slow,,
8.5,-0.5212121212121211,0.03125,-0.23878787878787874,-0.27003787878787877,1.3042458747676378,0.13137532582197192,0.09151113522704742,slow,,
8.5,-0.49696969696969695,0.03125,-0.223030303030303,-0.254280303030303,1.3042458747676378,0.15020450064438606,0.10327234478648707,slow,,
8.5,-0.47272727272727266,0.03125,-0.20727272727272725,-0.23852272727272725,1.3042458747676378,0.17173233917914352,0.11635154066395699,slow,,
8.5,-0.4484848484848485,0.03125,-0.1915151515151515,-0.2227651515151515,1.3042458747676378,0.19634562342285355,0.13084548570321744,slow,,
8.5,-0.4242424242424242,0.03125,-0.17575757575757575,-0.20700757575757575,1.3042458747676378,0.22448657033136724,0.14684490477784612,slow,,
8.5,-0.3999999999999999,0.03125,-0.15999999999999995,-0.19124999999999995,1.3042458747676378,0.256660776953556,0.1644305741605618,slow,,
8.5,-0.37575757575757573,0.03125,-0.14424242424242423,-0.17549242424242423,1.3042458747676378,0.29344630428967083,0.18366886195988885,slow,,
8.5,-0.35151515151515145,0.03125,-0.12848484848484845,-0.15973484848484845,1.3042458747676378,0.3355040630803056,0.2046068460418002,slow,,
8.5,-0.32727272727272727,0.03125,-0.11272727272727273,-0.14397727272727273,1.3042458747676378,0.3835896881232449,0.22726721521748366,slow,,
8.5,-0.303030303030303,0.03125,-0.09696969696969693,-0.12821969696969693,1.3042458747676378,0.43856711445926366,0.2516432440945994,slow,,
8.5,-0.2787878787878787,0.03125,-0.08121212121212115,-0.11246212121212115,1.3042458747676378,0.5014240993447322,0.2776942113085875,slow,,
8.5,-0.2545454545454545,0.03125,-0.06545454545454543,-0.09670454545454543,1.3042458747676378,0.5732899688880561,0.30534169071937417,slow,,
8.5,-0.23030303030303023,0.03125,-0.049696969696969656,-0.08094696969696966,1.3042458747676378,0.6554559081966095,0.33446716939001103,slow,,
8.5,-0.20606060606060606,0.03125,-0.033939393939393936,-0.06518939393939394,1.3042458747676378,0.7493981595790535,0.36491141943080385,slow,,
8.5,-0.18181818181818188,0.03125,-0.018181818181818216,-0.049431818181818216,1.3042458747676378,0.856804545595791,0.3964759625792073,slow,,
8.5,-0.15757575757575748,0.03125,-0.0024242424242423566,-0.03367424242424236,1.3042458747676378,0.9796047934865117,0.42892681518242776,slow,,
8.5,-0.1333333333333333,0.03125,0.01333333333333335,-0.01791666666666665,1.3042458747676378,1.1200052058015884,0.4620004977118978,slow,,
8.5,-0.10909090909090913,0.03125,0.02909090909090907,-0.00215909090909093,1.3042458747676378,1.2805283001505956,0.49541206058788634,slow,,
8.5,-0.08484848484848473,0.03125,0.04484848484848493,0.013598484848484929,1.3042458747676378,1.4640581302593179,0.5288646505588761,fast,,
8.5,-0.06060606060606055,0.03125,0.06060606060606064,0.029356060606060642,1.3042458747676378,1.6738921026004083,0.5620599566980856,fast,,
8.5,-0.036363636363636376,0.03125,0.07636363636363636,0.045113636363636356,1.3042458747676378,1.9138002195662362,0.5947087653392942,fast,,
8.5,-0.012121212121211977,0.03125,0.09212121212121221,0.060871212121212215,1.3042458747676378,2.1880928135820965,0.6265408394900139,fast,,
8.5,0.0121212121212122,0.03125,0.10787878787878794,0.07662878787878794,1.3042458747676378,2.501697989111295,0.657313423052336,fast,,
8.5,0.036363636363636376,0.03125,0.12363636363636366,0.09238636363636366,1.3042458747676378,2.860250163921432,0.6868178375844494,fast,,
8.5,0.06060606060606055,0.03125,0.13939393939393938,0.10814393939393938,1.3042458747676378,3.270191300397061,0.7148838589698897,fast,,
8.5,0.08484848484848495,0.03125,0.15515151515151523,0.12390151515151523,1.3042458747676378,3.7388866456809655,0.7413817960406044,fast,,
8.5,0.10909090909090913,0.03125,0.17090909090909095,0.13965909090909095,1.3042458747676378,4.274757060100461,0.7662224074814054,fast,,
8.5,0.1333333333333333,0.03125,0.18666666666666665,0.15541666666666665,1.3042458747676378,4.887430311370287,0.7893549605052643,fast,,
8.5,0.1575757575757577,0.03125,0.2024242424242425,0.1711742424242425,1.3042458747676378,5.587914052813971,0.8107638405852714,fast,,
8.5,0.18181818181818188,0.03125,0.21818181818181823,0.18693181818181823,1.3042458747676378,6.388793593433628,0.8304641643710964,fast,,
8.5,0.20606060606060606,0.03125,0.23393939393939395,0.20268939393939395,1.3042458747676378,7.3044580130834404,0.8484968362533368,fast,,
8.5,0.23030303030303045,0.03125,0.2496969696969698,0.2184469696969698,1.3042458747676378,8.35135868526682,0.8649234372991986,fast,,
8.5,0.25454545454545463,0.03125,0.2654545454545455,0.2342045454545455,1.3042458747676378,9.548304852332203,0.8798212597605453,fast,,
8.5,0.2787878787878788,0.03125,0.28121212121212125,0.24996212121212125,1.3042458747676378,10.916801563547967,0.8932787159733504,fast,,
8.5,0.303030303030303,0.03125,0.29696969696969694,0.26571969696969694,1.3042458747676378,12.481436047653428,0.9053912688463812,fast,,
8.5,0.3272727272727274,0.03125,0.3127272727272728,0.2814772727272728,1.3042458747676378,14.270319461685991,0.9162579599114117,fast,,
8.5,0.35151515151515156,0.03125,0.3284848484848485,0.2972348484848485,1.3042458747676378,16.31559195280734,0.925978553972472,fast,,
8.5,0.37575757575757573,0.03125,0.34424242424242424,0.31299242424242424,1.3042458747676378,18.654000107371193,0.9346512776756614,fast,,
8.5,0.40000000000000013,0.03125,0.3600000000000001,0.3287500000000001,1.3042458747676378,21.32755716202692,0.9423711017347046,fast,,
8.5,0.4242424242424243,0.03125,0.37575757575757585,0.34450757575757585,1.3042458747676378,24.384297838605878,0.949228500871046,fast,,
8.5,0.4484848484848485,0.03125,0.3915151515151515,0.3602651515151515,1.3042458747676378,27.87914136460483,0.9553086191102578,fast,,
8.5,0.47272727272727266,0.03125,0.40727272727272723,0.37602272727272723,1.3042458747676378,31.87487818480724,0.960690768314866,fast,,
8.5,0.49696969696969706,0.03125,0.4230303030303031,0.3917803030303031,1.3042458747676378,36.44329809189239,0.9654481924461206,fast,,
8.5,0.5212121212121212,0.03125,0.43878787878787884,0.40753787878787884,1.3042458747676378,41.66648004470037,0.9696480371960218,fast,,
8.5,0.5454545454545454,0.03125,0.4545454545454546,0.4232954545454546,1.3042458747676378,47.638266847797944,0.9733514729380395,fast,,
8.5,0.5696969696969698,0.03125,0.47030303030303044,0.43905303030303044,1.3042458747676378,54.4659511873179,0.9766139274473837,fast,,
8.5,0.593939393939394,0.03125,0.4860606060606061,0.4548106060606061,1.3042458747676378,62.272203315398684,0.9794853929185877,fast,,
8.5,0.6181818181818182,0.03125,0.5018181818181818,0.47056818181818183,1.3042458747676378,71.19727501715394,0.9820107791019738,fast,,
8.5,0.6424242424242426,0.03125,0.5175757575757577,0.4863257575757577,1.3042458747676378,81.40151945795662,0.98423029072374,fast,,
8.5,0.6666666666666667,0.03125,0.5333333333333334,0.5020833333333334,1.3042458747676378,93.06827218411938,0.9861798127082526,fast,,
8.5,0.6909090909090909,0.03125,0.5490909090909091,0.5178409090909091,1.3042458747676378,106.40714503874877,0.9878912911280215,fast,,
8.5,0.7151515151515151,0.03125,0.5648484848484848,0.5335984848484848,1.3042458747676378,121.65779217323139,0.9893931013549198,fast,,
8.5,0.7393939393939395,0.03125,0.5806060606060607,0.5493560606060607,1.3042458747676378,139.0942158167616,0.9907103976848891,fast,,
8.5,0.7636363636363637,0.03125,0.5963636363636364,0.5651136363636364,1.3042458747676378,159.02968916393698,0.9918654408721846,fast,,
8.5,0.7878787878787878,0.03125,0.6121212121212121,0.5808712121212121,1.3042458747676378,181.82238482795887,0.9928779016478229,fast,,
8.5,0.8121212121212122,0.03125,0.6278787878787879,0.5966287878787879,1.3042458747676378,207.88180998358706,0.9937651395098209,fast,,
8.5,0.8363636363636362,0.03125,0.6436363636363636,0.6123863636363636,1.3042458747676378,237.6761638174648,0.9945424569467962,fast,,
8.5,0.8606060606060606,0.03125,0.6593939393939394,0.6281439393939394,1.3042458747676378,271.74074947416767,0.9952233298650983,fast,,
8.5,0.884848484848485,0.03125,0.6751515151515153,0.6439015151515153,1.3042458747676378,310.68759163200644,0.9958196153938185,fast,,
8.5,0.909090909090909,0.03125,0.6909090909090908,0.6596590909090908,1.3042458747676378,355.2164325037022,0.9963417384912998,fast,,
8.5,0.9333333333333333,0.03125,0.7066666666666667,0.6754166666666667,1.3042458747676378,406.1273038226445,0.9967988589108128,fast,,
8.5,0.9575757575757577,0.03125,0.7224242424242425,0.6911742424242425,1.3042458747676378,464.334900690529,0.9971990201331049,fast,,
8.5,0.9818181818181817,0.03125,0.738181818181818,0.706931818181818,1.3042458747676378,530.8850155355185,0.9975492818639154,fast,,
8.5,1.006060606060606,0.03125,0.753939393939394,0.722689393939394,1.3042458747676378,606.9733274432226,0.9978558376439011,fast,,
8.5,1.0303030303030305,0.03125,0.7696969696969699,0.7384469696969699,1.3042458747676378,693.9668844408146,0.9981241190409048,fast,,
8.5,1.0545454545454545,0.03125,0.7854545454545454,0.7542045454545454,1.3042458747676378,793.4286646978544,0.9983588878006475,fast,,
8.5,1.0787878787878789,0.03125,0.8012121212121213,0.7699621212121213,1.3042458747676378,907.1456579249952,0.998564317229478,fast,,
8.5,1.1030303030303032,0.03125,0.8169696969696971,0.7857196969696971,1.3042458747676378,1037.160971497729,0.9987440639773495,fast,,
8.5,1.1272727272727272,0.03125,0.8327272727272726,0.8014772727272726,1.3042458747676378,1185.8105381429841,0.998901331284618,fast,,
8.5,1.1515151515151516,0.03125,0.8484848484848485,0.8172348484848485,1.3042458747676378,1355.7650847007758,0.999038924655224,fast,,
8.5,1.175757575757576,0.03125,0.8642424242424244,0.8329924242424244,1.3042458747676378,1550.0781159966946,0.999159300823045,fast,,
8.5,1.2,0.03125,0.88,0.84875,1.3042458747676378,1772.2407759321766,0.9992646107887135,fast,,
8.5,summary,,,,,,,,-0.10576923076923077,-0.10576612097365269
8.75,-1.2,0.03125,-0.68,-0.71125,1.3144752019445491,0.0026058405184084983,0.0019784967169032704,slow,,
8.75,-1.1757575757575758,0.03125,-0.6642424242424243,-0.6954924242424243,1.3144752019445491,0.0029910786260878485,0.0022703265124875273,slow,,
8.75,-1.1515151515151514,0.03125,-0.6484848484848484,-0.6797348484848484,1.3144752019445491,0.0034332689526616286,0.0026050890698990003,slow,,
8.75,-1.1272727272727272,0.03125,-0.6327272727272727,-0.6639772727272727,1.3144752019445491,0.003940831109721577,0.0029890649164756923,slow,,
8.75,-1.103030303030303,0.03125,-0.6169696969696971,-0.6482196969696971,1.3144752019445491,0.004523429434012064,0.0034294420982714504,slow,,
8.75,-1.0787878787878786,0.03125,-0.6012121212121212,-0.6324621212121212,1.3144752019445491,0.0051921570031282956,0.003934443758060818,slow,,
8.75,-1.0545454545454545,0.03125,-0.5854545454545454,-0.6167045454545454,1.3144752019445491,0.005959746855434703,0.004513472519680688,slow,,
8.75,-1.0303030303030303,0.03125,-0.5696969696969697,-0.6009469696969697,1.3144752019445491,0.006840814435977907,0.00517727352970178,slow,,
8.75,-1.006060606060606,0.03125,-0.5539393939393941,-0.5851893939393941,1.3144752019445491,0.007852135884733035,0.005938118089294753,slow,,
8.75,-0.9818181818181818,0.03125,-0.5381818181818182,-0.5694318181818182,1.3144752019445491,0.009012967465985438,0.0068100098469332775,slow,,
8.75,-0.9575757575757575,0.03125,-0.5224242424242425,-0.5536742424242425,1.3144752019445491,0.010345412221005353,0.007808915494209355,slow,,
8.75,-0.9333333333333333,0.03125,-0.5066666666666667,-0.5379166666666667,1.3144752019445491,0.011874840825337983,0.008953021783404269,slow,,
8.75,-0.9090909090909091,0.03125,-0.49090909090909096,-0.522159090909091,1.3144752019445491,0.01363037466412434,0.010263020428639108,slow,,
8.75,-0.8848484848484848,0.03125,-0.4751515151515151,-0.5064015151515151,1.3144752019445491,0.015645440323543452,0.011762422013739438,slow,,
8.75,-0.8606060606060606,0.03125,-0.45939393939393947,-0.49064393939393947,1.3144752019445491,0.01795840605627875,0.013477899347813202,slow,,
8.75,-0.8363636363636363,0.03125,-0.4436363636363636,-0.4748863636363636,1.3144752019445491,0.020613312339754445,0.015439659707359967,slow,,
8.75,-0.812121212121212,0.03125,-0.42787878787878786,-0.45912878787878786,1.3144752019445491,0.02366071043747853,0.01768184398799961,slow,,
8.75,-0.7878787878787878,0.03125,-0.4121212121212121,-0.4433712121212121,1.3144752019445491,0.027158624930284956,0.020242948848082885,slow,,
8.75,-0.7636363636363637,0.03125,-0.39636363636363636,-0.42761363636363636,1.3144752019445491,0.031173658544738896,0.023166265331212722,slow,,
8.75,-0.7393939393939393,0.03125,-0.3806060606060605,-0.4118560606060605,1.3144752019445491,0.03578226031540756,0.02650032406080391,slow,,
8.75,-0.7151515151515151,0.03125,-0.36484848484848487,-0.39609848484848487,1.3144752019445491,0.041072181227688236,0.03029933275484001,slow,,
8.75,-0.6909090909090909,0.03125,-0.3490909090909091,-0.3803409090909091,1.3144752019445491,0.04714414505764722,0.03462358636533913,slow,,
8.75,-0.6666666666666666,0.03125,-0.33333333333333337,-0.36458333333333337,1.3144752019445491,0.05411376622282158,0.039539823483513405,slow,,
8.75,-0.6424242424242423,0.03125,-0.3175757575757575,-0.3488257575757575,1.3144752019445491,0.062113751161199424,0.04512149470694459,slow,,
8.75,-0.6181818181818182,0.03125,-0.30181818181818176,-0.33306818181818176,1.3144752019445491,0.07129642515416533,0.051448899486730926,slow,,
8.75,-0.5939393939393939,0.03125,-0.286060606060606,-0.317310606060606,1.3144752019445491,0.08183663270587996,0.05860913778358687,slow,,
8.75,-0.5696969696969697,0.03125,-0.27030303030303027,-0.30155303030303027,1.3144752019445491,0.09393506670433428,0.06669581214744202,slow,,
8.75,-0.5454545454545454,0.03125,-0.2545454545454545,-0.2857954545454545,1.3144752019445491,0.10782208975362378,0.07580840544587412,slow,,
8.75,-0.5212121212121211,0.03125,-0.23878787878787874,-0.27003787878787877,1.3144752019445491,0.12376212043826745,0.0860512507304588,slow,,
8.75,-0.49696969696969695,0.03125,-0.223030303030303,-0.254280303030303,1.3144752019445491,0.14205866803709788,0.09753200455193527,slow,,
8.75,-0.47272727272727266,0.03125,-0.20727272727272725,-0.23852272727272725,1.3144752019445491,0.16306011155117925,0.11035953595274302,slow,,
8.75,-0.4484848484848485,0.03125,-0.1915151515151515,-0.2227651515151515,1.3144752019445491,0.18716633308246672,0.12464115350878294,slow,,
8.75,-0.4242424242424242,0.03125,-0.17575757575757575,-0.20700757575757575,1.3144752019445491,0.21483633186735374,0.1404791156788447,slow,,
8.75,-0.3999999999999999,0.03125,-0.15999999999999995,-0.19124999999999995,1.3144752019445491,0.2465969639416066,0.157966408812128,slow,,
8.75,-0.37575757575757573,0.03125,-0.14424242424242423,-0.17549242424242423,1.3144752019445491,0.28305297384598754,0.17718183512219984,slow,,
8.75,-0.35151515151515145,0.03125,-0.12848484848484845,-0.15973484848484845,1.3144752019445491,0.32489850938322695,0.19818453055470936,slow,,
8.75,-0.32727272727272727,0.03125,-0.11272727272727273,-0.14397727272727273,1.3144752019445491,0.37293033867532754,0.2210081273872846,slow,,
8.75,-0.303030303030303,0.03125,-0.09696969696969693,-0.12821969696969693,1.3144752019445491,0.4280630211831761,0.24565488177059042,slow,,
8.75,-0.2787878787878787,0.03125,-0.08121212121212115,-0.11246212121212115,1.3144752019445491,0.49134632155522967,0.27209019006649904,slow,,
8.75,-0.2545454545454545,0.03125,-0.06545454545454543,-0.09670454545454543,1.3144752019445491,0.5639851978770819,0.3002380023186196,slow,,
8.75,-0.23030303030303023,0.03125,-0.049696969696969656,-0.08094696969696966,1.3144752019445491,0.6473627449120889,0.3299776854399866,slow,,
8.75,-0.20606060606060606,0.03125,-0.033939393939393936,-0.06518939393939394,1.3144752019445491,0.7430665291883253,0.3611428715854992,slow,,
8.75,-0.18181818181818188,0.03125,-0.018181818181818216,-0.049431818181818216,1.3144752019445491,0.8529188173702601,0.3935227327239273,slow,,
8.75,-0.15757575757575748,0.03125,-0.0024242424242423566,-0.03367424242424236,1.3144752019445491,0.9790112734843848,0.4268659457873138,slow,,
8.75,-0.1333333333333333,0.03125,0.01333333333333335,-0.01791666666666665,1.3144752019445491,1.1237447856581144,0.46088736511549,slow,,
8.75,-0.10909090909090913,0.03125,0.02909090909090907,-0.00215909090909093,1.3144752019445491,1.2898751807008109,0.49527712910527216,slow,,
8.75,-0.08484848484848473,0.03125,0.04484848484848493,0.013598484848484929,1.3144752019445491,1.4805656969643424,0.5297116394763007,fast,,
8.75,-0.06060606060606055,0.03125,0.06060606060606064,0.029356060606060642,1.3144752019445491,1.6994472146029778,0.5638656142150164,fast,,
8.75,-0.036363636363636376,0.03125,0.07636363636363636,0.045113636363636356,1.3144752019445491,1.9506873900587047,0.5974242737057429,fast,,
8.75,-0.012121212121211977,0.03125,0.09212121212121221,0.060871212121212215,1.3144752019445491,2.239070011140656,0.6300947017349708,fast,,
8.75,0.0121212121212122,0.03125,0.10787878787878794,0.07662878787878794,1.3144752019445491,2.570086083674603,0.6616155325413955,fast,,
8.75,0.036363636363636376,0.03125,0.12363636363636366,0.09238636363636366,1.3144752019445491,2.950038384075754,0.6917643301093962,fast,,
8.75,0.06060606060606055,0.03125,0.13939393939393938,0.10814393939393938,1.3144752019445491,3.386161468598548,0.7203623053485905,fast,,
8.75,0.08484848484848495,0.03125,0.15515151515151523,0.12390151515151523,1.3144752019445491,3.8867594243231554,0.7472763110308314,fast,,
